make,address,all,num3d,our,over,remove,internet,order,mail,receive,will,people,report,addresses,free,business,email,you,credit,your,font,num000,money,hp,hpl,george,num650,lab,labs,telnet,num857,data,num415,num85,technology,num1999,parts,pm,direct,cs,meeting,original,project,re,edu,table,conference,charSemicolon,charRoundbracket,charSquarebracket,charExclamation,charDollar,charHash,capitalAve,capitalLong,capitalTotal,type,
4229,0.574561314,-0.165053972,-0.00130197,-0.046894487,0.383303607,-0.35022811,-0.291762175,-0.262533024,-0.323267223,-0.371324027,-0.296827265,-0.303704617,-0.312021293,-0.174908156,-0.190093744,-0.30134485,-0.321100514,-0.347838112,0.68032307,-0.167874867,0.041837665,-0.118158666,-0.290177664,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,-0.297743847,-0.197366029,-0.071380146,-0.111534108,-0.158436141,0.055369981,-0.155180808,0.047726492,-0.30832143,-0.103037206,-0.127437295,-0.247177715,-0.378148095,0
4230,-0.342396492,-0.165053972,-0.556700071,-0.046894487,0.472521244,-0.35022811,-0.291762175,-0.262533024,-0.323267223,-0.371324027,-0.296827265,-0.628644267,-0.312021293,-0.174908156,-0.190093744,-0.30134485,-0.321100514,-0.347838112,0.128359864,-0.167874867,-0.67434569,-0.118158666,-0.290177664,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,0.885572033,-0.297743847,-0.197366029,-0.071380146,-0.111534108,-0.158436141,-0.13327062,-0.155180808,0.430233359,-0.30832143,-0.103037206,-0.132101731,-0.26257091,-0.424326209,0
4231,-0.342396492,-0.165053972,-0.556700071,-0.046894487,-0.464263943,-0.35022811,-0.291762175,-0.262533024,-0.323267223,-0.371324027,-0.296827265,-0.628644267,-0.312021293,-0.174908156,-0.190093744,-0.30134485,-0.321100514,-0.347838112,3.755546646,-0.167874867,-0.67434569,-0.118158666,-0.290177664,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,-0.297743847,-0.197366029,-0.071380146,-0.111534108,-0.158436141,-0.514250655,-0.155180808,-0.32987644,-0.30832143,-0.103037206,-0.132101731,-0.26257091,-0.454012139,0
4232,-0.342396492,-0.165053972,-0.556700071,-0.046894487,-0.464263943,-0.35022811,-0.291762175,-0.262533024,-0.323267223,-0.371324027,-0.296827265,-0.628644267,-0.312021293,-0.174908156,-0.190093744,-0.30134485,-0.321100514,-0.347838112,-0.936140605,-0.167874867,-0.67434569,-0.118158666,-0.290177664,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,-0.297743847,-0.197366029,-0.071380146,-0.111534108,-0.158436141,-0.514250655,-0.155180808,0.598193105,-0.30832143,-0.103037206,-0.125105076,-0.247177715,-0.430923083,0
4233,0.934794737,-0.165053972,-0.298836667,-0.046894487,-0.270959063,-0.35022811,-0.291762175,-0.262533024,0.143325017,-0.371324027,0.348191052,-0.477779429,-0.312021293,-0.174908156,-0.190093744,-0.143920163,-0.321100514,-0.347838112,1.232286276,-0.167874867,0.874609008,-0.118158666,-0.290177664,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,-0.297743847,-0.197366029,-0.071380146,-0.111534108,-0.158436141,-0.270127526,-0.155180808,-0.32987644,-0.30832143,-0.051796015,-0.115902269,-0.159949608,-0.204980169,0
4234,-0.342396492,0.214621697,-0.556700071,-0.046894487,-0.464263943,-0.35022811,-0.291762175,-0.262533024,-0.323267223,-0.371324027,-0.296827265,-0.059999879,-0.312021293,-0.174908156,-0.190093744,-0.30134485,-0.321100514,-0.347838112,0.719749013,-0.167874867,0.549828184,-0.118158666,-0.290177664,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,-0.297743847,-0.197366029,-0.071380146,-0.111534108,-0.158436141,0.377168652,-0.155180808,-0.32987644,-0.30832143,0.083294398,-0.107834055,-0.159949608,-0.327022327,0
4235,-0.342396492,-0.165053972,-0.556700071,-0.046894487,-0.464263943,-0.35022811,-0.291762175,-0.262533024,-0.323267223,-0.371324027,-0.296827265,-0.628644267,-0.312021293,-0.174908156,-0.190093744,-0.30134485,-0.321100514,-0.347838112,-0.936140605,-0.167874867,-0.67434569,-0.118158666,-0.290177664,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,4.474840452,-0.172581204,-0.205970727,-0.127329481,1.343079478,3.457480121,-0.071380146,-0.111534108,-0.158436141,2.444817583,-0.155180808,-0.32987644,-0.30832143,-0.103037206,-0.1163435,-0.247177715,-0.412781681,0
4236,-0.342396492,-0.165053972,-0.556700071,-0.046894487,-0.464263943,-0.35022811,-0.291762175,-0.262533024,-0.323267223,-0.371324027,-0.296827265,-0.628644267,-0.312021293,-0.174908156,-0.190093744,-0.30134485,-0.321100514,-0.347838112,1.806778592,-0.167874867,0.000199098,-0.118158666,-0.290177664,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,-0.297743847,-0.197366029,-0.071380146,-0.111534108,-0.158436141,1.253792617,-0.155180808,-0.32987644,-0.30832143,-0.103037206,-0.121606749,-0.247177715,-0.421027772,0
4237,-0.342396492,-0.165053972,-0.556700071,-0.046894487,-0.464263943,-0.35022811,-0.291762175,-0.262533024,-0.323267223,-0.371324027,-0.296827265,-0.628644267,-0.312021293,-0.174908156,-0.190093744,-0.30134485,-0.321100514,-0.347838112,-0.936140605,-0.167874867,-0.67434569,-0.118158666,-0.290177664,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,9.855855235,-0.205970727,-0.127329481,-0.297743847,-0.197366029,-0.071380146,-0.111534108,-0.158436141,-0.514250655,-0.155180808,-0.32987644,-0.30832143,-0.103037206,-0.119495146,-0.247177715,-0.444116829,0
4238,-0.342396492,-0.165053972,-0.556700071,-0.046894487,-0.464263943,-0.35022811,-0.291762175,-0.262533024,-0.323267223,-0.371324027,-0.296827265,-0.628644267,-0.312021293,-0.174908156,-0.190093744,-0.30134485,-0.321100514,-0.347838112,0.015714312,-0.167874867,-0.67434569,-0.118158666,-0.290177664,3.605068428,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,2.031327454,-0.205970727,-0.127329481,1.372732911,-0.197366029,-0.071380146,-0.111534108,-0.158436141,-0.514250655,-0.155180808,-0.32987644,-0.30832143,-0.103037206,-0.129864062,-0.257439845,-0.442467611,0
4239,-0.342396492,-0.165053972,-0.556700071,-0.046894487,-0.464263943,-0.35022811,-0.291762175,-0.262533024,-0.323267223,-0.371324027,-0.296827265,0.821979172,-0.312021293,-0.174908156,-0.190093744,-0.30134485,-0.321100514,-0.347838112,-0.232105903,-0.167874867,2.448546847,-0.118158666,-0.290177664,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,0.937815886,-0.197366029,-0.071380146,-0.111534108,-0.158436141,2.130416583,-0.155180808,-0.32987644,-0.30832143,-0.103037206,-0.119148465,-0.247177715,-0.427624646,0
4240,-0.342396492,-0.165053972,-0.556700071,-0.046894487,-0.464263943,-0.35022811,-0.291762175,-0.262533024,-0.323267223,-0.371324027,-0.296827265,-0.628644267,-0.312021293,-0.174908156,-0.190093744,-0.30134485,-0.321100514,-0.347838112,0.545148407,-0.167874867,1.515842943,-0.118158666,-0.290177664,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,-0.297743847,-0.197366029,-0.071380146,-0.111534108,-0.158436141,1.420240206,-0.155180808,-0.32987644,-0.30832143,-0.103037206,-0.113191853,-0.247177715,-0.440818393,0
4241,-0.342396492,0.237867146,0.474753544,-0.046894487,-0.464263943,5.383380062,-0.291762175,-0.262533024,-0.323267223,-0.371324027,-0.296827265,-0.628644267,-0.312021293,-0.174908156,-0.190093744,0.328353897,-0.321100514,0.631220535,-0.350383733,-0.167874867,-0.241304592,-0.118158666,-0.290177664,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,0.709701111,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,0.505544537,-0.205970727,0.708716213,-0.297743847,-0.197366029,-0.071380146,-0.111534108,-0.158436141,-0.192451984,-0.155180808,-0.11532932,-0.30832143,-0.103037206,-0.1291707,-0.25230878,-0.409483244,0
4242,-0.342396492,-0.165053972,-0.556700071,-0.046894487,-0.464263943,-0.35022811,-0.291762175,-0.262533024,-0.323267223,-0.371324027,-0.296827265,-0.628644267,-0.312021293,-0.174908156,-0.190093744,-0.30134485,-0.321100514,-0.347838112,0.719749013,-0.167874867,1.774002059,-0.118158666,-0.290177664,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,-0.297743847,-0.197366029,-0.071380146,-0.111534108,-0.158436141,-0.514250655,-0.155180808,-0.32987644,-0.30832143,-0.103037206,-0.132101731,-0.26257091,-0.457310576,0
4243,-0.342396492,-0.165053972,-0.556700071,-0.046894487,-0.464263943,-0.35022811,-0.291762175,-0.262533024,-0.323267223,-0.371324027,-0.296827265,1.599513336,-0.312021293,-0.174908156,-0.190093744,-0.30134485,-0.321100514,-0.347838112,0.145256697,-0.167874867,0.924575289,-0.118158666,-0.290177664,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,-0.297743847,-0.197366029,-0.071380146,-0.111534108,-0.158436141,-0.514250655,-0.155180808,-0.32987644,-0.30832143,-0.103037206,-0.053310573,-0.159949608,-0.397938716,0
4244,-0.342396492,-0.165053972,-0.179822788,-0.046894487,-0.464263943,-0.35022811,-0.291762175,-0.262533024,-0.323267223,-0.371324027,-0.296827265,0.288149746,-0.312021293,-0.174908156,-0.190093744,0.17092921,-0.321100514,-0.347838112,-0.378545121,-0.167874867,-0.67434569,-0.118158666,-0.290177664,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,0.405125973,-0.172581204,-0.205970727,-0.127329481,-0.109938768,1.108720133,-0.071380146,-0.111534108,-0.158436141,-0.514250655,-0.155180808,-0.294322917,-0.30832143,-0.103037206,-0.127973074,-0.211260259,-0.211577042,0
4245,-0.342396492,-0.165053972,-0.556700071,-0.046894487,-0.464263943,-0.35022811,-0.291762175,-0.262533024,-0.323267223,-0.371324027,-0.296827265,-0.628644267,-0.312021293,-0.174908156,-0.190093744,-0.30134485,-0.321100514,-0.347838112,0.624000294,-0.167874867,-0.67434569,-0.118158666,-0.290177664,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,0.384285125,-0.197366029,-0.071380146,-0.111534108,-0.158436141,-0.514250655,-0.155180808,11.40891603,-0.30832143,-0.103037206,-0.11990486,-0.24204665,-0.396289497,0
4246,0.574561314,-0.165053972,-0.00130197,-0.046894487,-0.464263943,-0.35022811,-0.291762175,-0.262533024,-0.323267223,-0.371324027,-0.296827265,-0.303704617,0.618100629,-0.174908156,-0.190093744,0.037723706,-0.321100514,0.179347313,0.173418085,-0.167874867,-0.67434569,-0.118158666,-0.290177664,0.419603379,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,-0.297743847,0.109948362,-0.071380146,-0.111534108,-0.158436141,-0.13327062,-0.155180808,5.866244409,-0.30832143,-0.103037206,-0.119400596,-0.175342803,-0.335268418,0
4247,-0.342396492,-0.165053972,0.89130212,-0.046894487,0.071041878,0.964484592,-0.291762175,-0.262533024,-0.323267223,-0.371324027,-0.296827265,-0.628644267,-0.312021293,-0.174908156,-0.190093744,-0.30134485,-0.321100514,-0.347838112,0.297328192,-0.167874867,-0.67434569,-0.118158666,-0.290177664,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,-0.297743847,-0.197366029,-0.071380146,-0.111534108,-0.158436141,-0.514250655,-0.155180808,7.500480478,-0.30832143,-0.103037206,-0.127973074,-0.247177715,-0.35340982,0
4248,-0.342396492,-0.165053972,0.395410959,-0.046894487,-0.464263943,-0.35022811,-0.291762175,-0.262533024,-0.323267223,-0.371324027,-0.296827265,-0.628644267,-0.312021293,-0.174908156,-0.190093744,0.279915532,-0.321100514,-0.347838112,0.432502855,-0.167874867,0.133442513,-0.118158666,-0.290177664,0.871442393,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,0.17671109,-0.197366029,-0.071380146,-0.111534108,-0.158436141,-0.514250655,-0.155180808,0.221816156,-0.30832143,-0.103037206,-0.127752459,-0.247177715,-0.399587934,0
4249,-0.342396492,-0.165053972,-0.556700071,-0.046894487,-0.464263943,1.877479523,-0.291762175,-0.262533024,-0.323267223,-0.371324027,-0.296827265,0.079259971,-0.312021293,-0.174908156,-0.190093744,-0.30134485,-0.321100514,-0.347838112,0.105830753,-0.167874867,-0.67434569,-0.118158666,-0.290177664,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,0.305209302,-0.197366029,-0.071380146,-0.111534108,-0.158436141,-0.514250655,-0.155180808,-0.32987644,-0.30832143,-0.103037206,-0.132101731,-0.26257091,-0.409483244,0
4250,-0.342396492,0.106142934,0.137547555,-0.046894487,-0.464263943,0.927964794,-0.291762175,-0.262533024,-0.323267223,0.171517492,-0.296827265,0.195309846,-0.312021293,-0.174908156,-0.190093744,-0.30134485,-0.321100514,-0.347838112,1.08021478,-0.167874867,0.216719647,-0.118158666,-0.290177664,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,0.423181005,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,0.624313065,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,-0.297743847,-0.197366029,-0.071380146,-0.111534108,-0.158436141,-0.070390419,0.39329452,-0.32987644,-0.30832143,-0.103037206,-0.107298275,-0.211260259,-0.272598121,0
4251,-0.342396492,-0.165053972,-0.556700071,-0.046894487,-0.464263943,-0.35022811,-0.291762175,-0.262533024,-0.323267223,-0.371324027,-0.296827265,0.868399122,-0.312021293,-0.174908156,-0.190093744,-0.30134485,-0.321100514,-0.347838112,0.522619297,-0.167874867,1.482532089,-0.118158666,-0.290177664,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,1.291482713,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,0.334862736,-0.197366029,-0.071380146,-0.111534108,-0.158436141,-0.514250655,-0.155180808,-0.32987644,-0.30832143,-0.103037206,-0.1163435,-0.24204665,-0.383095751,0
4252,-0.342396492,-0.165053972,0.454917898,-0.046894487,-0.464263943,1.512281551,-0.291762175,-0.262533024,-0.323267223,-0.371324027,-0.296827265,-0.628644267,1.38212935,-0.174908156,-0.190093744,0.316244306,-0.321100514,-0.347838112,-0.356016011,-0.167874867,-0.67434569,-0.118158666,-0.290177664,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,-0.297743847,-0.197366029,-0.071380146,-0.111534108,-0.158436141,-0.514250655,-0.155180808,-0.223215872,-0.30832143,-0.103037206,-0.125231142,-0.236915585,-0.402886371,0
4253,-0.342396492,0.129388384,0.197054494,-0.046894487,-0.464263943,1.037524186,-0.291762175,-0.262533024,-0.323267223,0.218046765,-0.296827265,0.264939771,-0.312021293,-0.174908156,-0.190093744,-0.30134485,-0.321100514,-0.347838112,1.03515656,-0.167874867,0.291669068,-0.118158666,-0.290177664,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,0.473743377,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,-0.297743847,-0.197366029,-0.071380146,-0.111534108,-0.158436141,-0.029703231,0.439000797,-0.32987644,-0.30832143,-0.103037206,-0.105533353,-0.211260259,-0.272598121,0
4254,2.768710349,-0.165053972,-0.556700071,-0.046894487,-0.464263943,-0.35022811,-0.291762175,-0.262533024,-0.323267223,-0.371324027,-0.296827265,-0.628644267,-0.312021293,-0.174908156,-0.190093744,-0.30134485,-0.321100514,-0.347838112,0.669058515,-0.167874867,0.116787086,-0.118158666,-0.290177664,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,1.920048502,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,-0.297743847,-0.197366029,-0.071380146,-0.111534108,-0.158436141,0.780341699,-0.155180808,-0.32987644,-0.30832143,-0.103037206,-0.081423258,-0.195867064,-0.368252785,0
4255,2.146488981,-0.165053972,-0.556700071,-0.046894487,-0.464263943,2.425276483,-0.291762175,-0.262533024,-0.323267223,-0.371324027,-0.296827265,-0.628644267,-0.312021293,-0.174908156,-0.190093744,-0.30134485,-0.321100514,-0.347838112,0.792968622,-0.167874867,1.882262334,-0.118158666,-0.290177664,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,-0.297743847,-0.197366029,-0.071380146,-0.111534108,-0.158436141,0.421554675,-0.155180808,-0.019702603,-0.30832143,-0.103037206,-0.095164436,-0.221522389,-0.36330513,0
4256,-0.342396492,-0.165053972,-0.556700071,-0.046894487,-0.464263943,-0.35022811,-0.291762175,-0.262533024,-0.323267223,-0.371324027,-0.296827265,1.332598623,-0.312021293,-0.174908156,-0.190093744,-0.30134485,-0.321100514,2.834102491,-0.936140605,-0.167874867,0.73303788,-0.118158666,-0.290177664,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,1.372732911,-0.197366029,-0.071380146,-0.111534108,-0.158436141,-0.514250655,-0.155180808,0.010946986,-0.30832143,-0.103037206,-0.107613439,-0.247177715,-0.414430899,0
